index	seqnames	start	end	value	delta	minmax
7220	chr2	39800000	39840000	-1.45164756663813	0.309661156739733	-1
7245	chr2	40800000	40840000	-0.628219460068088	0.0304005975453004	-1
7269	chr2	41760000	41800000	-1.23958611882327	-0.187921230273356	-1
7284	chr2	42360000	42400000	-0.513822012100101	-0.161732438257068	-1
7295	chr2	42800000	42840000	-0.715625363513301	0.643598602563301	-1
7315	chr2	43600000	43640000	-0.63187286972644	-0.132393787224963	-1
7322	chr2	43880000	43920000	-0.651612457113266	-0.0189407852942526	-1
7333	chr2	44320000	44360000	-0.230708206839186	0.0553153691883652	-1
7348	chr2	44920000	44960000	-0.237913879561019	-0.000936614674096448	-1
7364	chr2	45560000	45600000	-0.423829545432092	-0.00820700616035833	-1
7373	chr2	45920000	45960000	-0.0308038319276125	0.0605213944972255	-1
7391	chr2	46640000	46680000	0.377506603453852	0.00371757192362493	-1
7397	chr2	46880000	46920000	0.327456344141668	-0.138860306921928	-1
7409	chr2	47360000	47400000	-0.228055107899862	-0.0895605030613217	-1
7419	chr2	47760000	47800000	-0.00143709480476528	-0.189411002640731	-1
7427	chr2	48080000	48120000	0.159429210007838	0.0036152222223623	-1
7438	chr2	48520000	48560000	-0.573367092679016	0.13733079546298	-1
7466	chr2	49640000	49680000	-0.0268630879461915	0.00394887614249283	-1
7487	chr2	50480000	50520000	-1.51928645451048	-0.0293002574792235	-1
7509	chr2	51360000	51400000	-0.738530577448409	-0.0421764301114816	-1
7518	chr2	51720000	51760000	-0.564864871631433	0.0499662522460217	-1
7525	chr2	52000000	52040000	-0.686804620354305	-0.135494570629383	-1
7545	chr2	52800000	52840000	-0.290608915935415	0.0836112564169928	-1
7555	chr2	53200000	53240000	-0.388253791882339	-0.0102517377243766	-1
7560	chr2	53400000	53440000	-0.332748152360911	-0.0115480321621714	-1
7569	chr2	53760000	53800000	-0.721633558534257	-0.237002019122489	-1
7593	chr2	54720000	54760000	-0.152579622147903	-0.0555251188183213	-1
7605	chr2	55200000	55240000	-0.420723720424409	-0.270160102155112	-1
7615	chr2	55600000	55640000	-0.816343685664678	0.133389338385018	-1
7628	chr2	56120000	56160000	-1.05355662867792	0.176571521879557	-1
7644	chr2	56760000	56800000	-0.325595038051343	-0.206017576359268	-1
7665	chr2	57600000	57640000	-1.33360962870509	-0.021208701458546	-1
7687	chr2	58480000	58520000	-0.553754931027381	-0.0215126412265179	-1
7707	chr2	59280000	59320000	-0.400014354019744	0.0499937650811864	-1
7724	chr2	59960000	60000000	0.233684119367387	-0.102668152008912	-1
7741	chr2	60640000	60680000	-0.841419154758482	-0.287815204194002	-1
7750	chr2	61000000	61040000	-0.502565412522402	-0.0705199572696669	-1
7772	chr2	61880000	61920000	-0.344771098478532	0.0549444573028095	-1
7785	chr2	62400000	62440000	-0.116327032002206	-0.310305261416775	-1
7794	chr2	62760000	62800000	-0.464022729020678	-0.266636236547472	-1
7801	chr2	63040000	63080000	-0.517898429527356	0.0260327554146156	-1
7814	chr2	63560000	63600000	-0.864704017190224	0.0153577023239614	-1
7821	chr2	63840000	63880000	-0.519113119572184	-0.121741398728316	-1
7847	chr2	64880000	64920000	0.216734302173935	-0.259295683924206	-1
7854	chr2	65160000	65200000	0.0114661256068026	-0.182020671937381	-1
7865	chr2	65600000	65640000	-1.12942851373382	0.0293766821473186	-1
7890	chr2	66600000	66640000	-0.278215700102557	0.253752163570301	-1
7905	chr2	67200000	67240000	-0.184742645621083	-0.108963377410403	-1
7926	chr2	68040000	68080000	-0.629643328270522	0.0324159459704741	-1
7936	chr2	68440000	68480000	-0.412966651088283	0.232717683805378	-1
7943	chr2	68720000	68760000	-0.142673057074797	0.0955595762135502	-1
7948	chr2	68920000	68960000	-0.353171249099521	-0.190261568222605	-1
7959	chr2	69360000	69400000	-0.688275835115954	-0.0580045927951562	-1
7982	chr2	70280000	70320000	-0.0766056380953687	0.413771520054261	-1
8000	chr2	71000000	71040000	-0.0997402838410521	-0.070754269783396	-1
8013	chr2	71520000	71560000	-0.560510921471094	0.232638428065337	-1
8028	chr2	72120000	72160000	0.116381490774841	-0.307638087550492	-1
8044	chr2	72760000	72800000	-0.672184210080728	-0.040092841340164	-1
8056	chr2	73240000	73280000	-0.336059565728041	-0.144160920077761	-1
8067	chr2	73680000	73720000	-0.39221590116153	-0.037395306869987	-1
8089	chr2	74560000	74600000	-0.40852734013805	-0.084954755196014	-1
8098	chr2	74920000	74960000	-0.138001369972292	-0.108270362862115	-1
8118	chr2	75720000	75760000	-0.942339428587986	0.0286695518522959	-1
8148	chr2	76920000	76960000	-0.604408298470574	0.0823484412297508	-1
8172	chr2	77880000	77920000	-0.274086448346037	-0.0155946810469111	-1
8178	chr2	78120000	78160000	-0.360858445526556	-0.06253001857688	-1
8191	chr2	78640000	78680000	-0.185368517695383	0.00165030041209681	-1
8222	chr2	79880000	79920000	-1.28999283361758	-0.0451917145483959	-1
8238	chr2	80520000	80560000	-0.268114959623338	-0.0126265345600316	-1
8249	chr2	80960000	81000000	-0.455197821864282	-0.126518987517771	-1
8255	chr2	81200000	81240000	-0.537600968194781	-0.0809951934405712	-1
8273	chr2	81920000	81960000	-0.68434035825044	-0.238333079580873	-1
8281	chr2	82240000	82280000	-0.54775054812323	0.0471547579153207	-1
8305	chr2	83200000	83240000	-0.830323671506452	0.0300693566715504	-1
8334	chr2	84360000	84400000	-0.480201697158165	0.0261361912949736	-1
8347	chr2	84880000	84920000	0.00904368407016972	-0.200428556395774	-1
8358	chr2	85320000	85360000	0.207337055945893	0.120410254181709	-1
8365	chr2	85600000	85640000	0.280225528606484	-0.114546319430007	-1
8380	chr2	86200000	86240000	-0.229457432688767	0.133465210845323	-1
8443	chr2	88720000	88760000	-0.698897445017531	-0.155740315605401	-1
8554	chr2	93160000	93200000	2.59882944081607	-0.0833638315407996	-1
8595	chr2	94800000	94840000	-1.30842399862398	-0.0731724812147155	-1
8624	chr2	95960000	96000000	0.155868021106687	-0.0671589442351928	-1
8639	chr2	96560000	96600000	0.837044269600376	0.000129375399680332	-1
8664	chr2	97560000	97600000	-1.49034836314596	-0.312537895467275	-1
8684	chr2	98360000	98400000	-0.354544103903698	-0.338511681336727	-1
8707	chr2	99280000	99320000	-0.5286492785981	0.16585782459557	-1
8712	chr2	99480000	99520000	-0.580973768449611	0.0486958532334105	-1
8738	chr2	100520000	100560000	-0.529831077025637	0.196222639126462	-1
8756	chr2	101240000	101280000	-0.102967991646747	0.00528449562639266	-1
8774	chr2	101960000	102000000	0.00570074848863491	0.0489901286653793	-1
8795	chr2	102800000	102840000	-0.997471676275	0.207339088075456	-1
8825	chr2	104000000	104040000	-0.434404714710185	-0.0624523425365593	-1
8850	chr2	105000000	105040000	-0.553030860995235	-0.0548927976124808	-1
8856	chr2	105240000	105280000	-0.678317395143296	0.0961837946828449	-1
8880	chr2	106200000	106240000	0.185214009492792	0.0320814360390524	-1
8889	chr2	106560000	106600000	-0.515672062443501	-0.351250208438158	-1
8930	chr2	108200000	108240000	-1.10513219093819	-0.131692047235611	-1
8943	chr2	108720000	108760000	-0.343338740738084	0.0121458707555252	-1
9019	chr2	111760000	111800000	-0.79835684725164	-0.429407161365558	-1
9039	chr2	112560000	112600000	-0.209233106605199	0.152216665161973	-1
9051	chr2	113040000	113080000	0.132061513513843	-0.0336631857403618	-1
9062	chr2	113480000	113520000	-0.732859082345161	-0.0843519104004187	-1
9068	chr2	113720000	113760000	-0.728741514619513	0.0552221001576481	-1
9074	chr2	113960000	114000000	-0.629033738353177	0.0721527093825389	-1
9116	chr2	115640000	115680000	-0.373206487321335	0.0450994772385666	-1
9124	chr2	115960000	116000000	-0.434943028066045	-0.0465422869601155	-1
9146	chr2	116840000	116880000	-0.315800489305382	0.0326268508004791	-1
9170	chr2	117800000	117840000	-1.54525194528477	-0.138009218455633	-1
9196	chr2	118840000	118880000	-0.0977700640433182	-0.263160481400243	-1
9216	chr2	119640000	119680000	-0.43654395682917	0.145400214691603	-1
9232	chr2	120280000	120320000	0.127427204968433	0.321762166560673	-1
9242	chr2	120680000	120720000	0.615829041794555	0.129700302535329	-1
9252	chr2	121080000	121120000	0.310711940972239	-0.0648282276566742	-1
9269	chr2	121760000	121800000	-1.17848256567284	-0.32258327547766	-1
9311	chr2	123440000	123480000	-0.402554016635113	-0.00526178583239305	-1
9323	chr2	123920000	123960000	-0.460310487326758	-0.0413573478431765	-1
9356	chr2	125240000	125280000	-0.399944989329989	0.0476317658961756	-1
9362	chr2	125480000	125520000	-0.295949327872601	-0.00697430303571239	-1
9400	chr2	127000000	127040000	-0.92655972660087	-0.0656010721267681	-1
9429	chr2	128160000	128200000	-0.458426708288778	-0.0402237113437285	-1
9458	chr2	129320000	129360000	0.332675882294437	-0.0571846425815051	-1
9473	chr2	129920000	129960000	-0.26388059302342	-0.0626449294815598	-1
9485	chr2	130400000	130440000	-0.127861332247913	0.221654896776379	-1
9491	chr2	130640000	130680000	-0.514194637891334	-0.292815027615509	-1
9503	chr2	131120000	131160000	-0.275469466685199	0.0372890441367995	-1
9529	chr2	132160000	132200000	-0.936678964166976	-0.0346060642037075	-1
9554	chr2	133160000	133200000	-0.0309823148386886	0.0105011967484952	-1
9571	chr2	133840000	133880000	-0.828802995641071	-0.119782740676366	-1
9598	chr2	134920000	134960000	-0.800978754121625	0.122560686258836	-1
9620	chr2	135800000	135840000	-0.774048104128572	0.215361397526352	-1
9635	chr2	136400000	136440000	-0.378930480778085	-0.242180315033708	-1
9646	chr2	136840000	136880000	-0.441519328378415	0.0267930711893992	-1
9670	chr2	137800000	137840000	-0.936089064452654	-0.204882187567099	-1
9696	chr2	138840000	138880000	-1.62586126600428	0.0263640976781768	-1
9726	chr2	140040000	140080000	-0.267035157981869	-0.00969417232548203	-1
9737	chr2	140480000	140520000	-0.643590447507361	0.0310175250545649	-1
9748	chr2	140920000	140960000	-0.522839931678502	0.01797025556398	-1
9770	chr2	141800000	141840000	-0.442554631026195	-0.0442990854293768	-1
9780	chr2	142200000	142240000	-0.605448231704274	-0.0548897814895555	-1
9789	chr2	142560000	142600000	-1.0281374924352	-0.0791013218558893	-1
9801	chr2	143040000	143080000	-1.69143959923747	-0.343873001331225	-1
9828	chr2	144120000	144160000	-0.50212638524401	-0.00518499346467849	-1
9850	chr2	145000000	145040000	-0.40430827132202	0.0143065117444058	-1
9872	chr2	145880000	145920000	-0.777746331207459	0.0445418163049209	-1
9892	chr2	146680000	146720000	-1.65264369784776	0.126154955915799	-1
9908	chr2	147320000	147360000	0.041710075731271	0.0597082322058198	-1
9923	chr2	147920000	147960000	-1.35184538241139	0.000316896922377907	-1
9938	chr2	148520000	148560000	-0.370924109510486	0.130718818078743	-1
9950	chr2	149000000	149040000	-0.245325558573217	0.163150890068697	-1
9964	chr2	149560000	149600000	-1.35304404456427	-0.320934314187218	-1
9987	chr2	150480000	150520000	-0.625481839805179	-0.361609320123033	-1
10012	chr2	151480000	151520000	-0.720856150325024	0.0785330826377036	-1
10025	chr2	152000000	152040000	-0.719061899426409	-0.213724224269876	-1
10043	chr2	152720000	152760000	-1.65916311879341	-0.0557711150962711	-1
10063	chr2	153520000	153560000	-0.182019793579436	-0.144536203454272	-1
10086	chr2	154440000	154480000	-0.869250600866506	0.088892028918987	-1
10108	chr2	155320000	155360000	-1.01014452023907	0.130028824180922	-1
10124	chr2	155960000	156000000	-0.556084984093286	-0.0944764740642687	-1
10139	chr2	156560000	156600000	-0.0901227130884848	0.0128417094479285	-1
10155	chr2	157200000	157240000	-1.34951667303143	-0.397526051562949	-1
10176	chr2	158040000	158080000	-0.379450636370066	0.0353179506104109	-1
10196	chr2	158840000	158880000	-0.766863732659005	0.508095019872759	-1
10205	chr2	159200000	159240000	-0.238445154061376	-0.0441013353907484	-1
10226	chr2	160040000	160080000	-0.876471386409801	0.377992440043544	-1
10254	chr2	161160000	161200000	-1.71467535323426	-0.0728980564296174	-1
10283	chr2	162320000	162360000	-1.23912819362748	0.147894406031005	-1
10303	chr2	163120000	163160000	-1.32023526479588	-0.0783914695647727	-1
10326	chr2	164040000	164080000	-0.604876626954606	-0.120264513151288	-1
10338	chr2	164520000	164560000	-1.07628372796017	-0.0885059298223135	-1
10349	chr2	164960000	165000000	-1.11856312926285	0.06435552251876	-1
10356	chr2	165240000	165280000	-0.771136277979076	0.00558788180467468	-1
10381	chr2	166240000	166280000	-0.860277307071422	-0.0108860880904176	-1
10408	chr2	167320000	167360000	-0.297490771458397	-0.0306065380740491	-1
10427	chr2	168080000	168120000	-0.469460811536108	0.0579502520173786	-1
10448	chr2	168920000	168960000	-0.512362296715914	0.0374108623265464	-1
10460	chr2	169400000	169440000	-0.936999226724138	-0.0408508010795667	-1
10476	chr2	170040000	170080000	-0.647696163359672	-0.113796297377641	-1
10497	chr2	170880000	170920000	-1.15363266464009	-0.335507613764869	-1
10513	chr2	171520000	171560000	-0.57267910742652	0.104623384491208	-1
10527	chr2	172080000	172120000	0.222966448479522	-0.128265764424176	-1
10544	chr2	172760000	172800000	-0.378208551144667	0.0161807885434249	-1
10559	chr2	173360000	173400000	0.037415198173561	0.136552233478796	-1
10584	chr2	174360000	174400000	-0.737911382173549	-0.306045851814565	-1
10607	chr2	175280000	175320000	-0.809157608530273	0.302981685579726	-1
10627	chr2	176080000	176120000	-0.380852249747815	-0.0291892244964925	-1
10642	chr2	176680000	176720000	-0.21019192491573	-0.268508606076762	-1
10653	chr2	177120000	177160000	-0.676675659002693	0.168447187993003	-1
10669	chr2	177760000	177800000	-0.715362501605186	-0.313382527617578	-1
10691	chr2	178640000	178680000	-0.923824122632339	0.0417590202578303	-1
10727	chr2	180080000	180120000	-1.24735013027265	-0.0775300485529777	-1
10752	chr2	181080000	181120000	-1.01790167048887	0.230999327618204	-1
10767	chr2	181680000	181720000	-0.483183624509803	0.215309156717209	-1
10777	chr2	182080000	182120000	-0.644455247599622	-0.323329837713321	-1
10792	chr2	182680000	182720000	-0.887432549905076	-0.307211359442466	-1
10805	chr2	183200000	183240000	-0.797137830610638	0.160087500660628	-1
10834	chr2	184360000	184400000	-0.595188270204971	-0.0281797286662294	-1
10857	chr2	185280000	185320000	-0.530607903789563	0.129873318175421	-1
10868	chr2	185720000	185760000	-0.20481684791759	-0.0410983539193279	-1
10887	chr2	186480000	186520000	-0.686144978514859	-0.0275908039876009	-1
10895	chr2	186800000	186840000	-1.00308427157609	0.194055319832066	-1
10912	chr2	187480000	187520000	-0.598062830342349	0.00719421895922404	-1
10921	chr2	187840000	187880000	-0.414917550191206	-0.0103676248529332	-1
10937	chr2	188480000	188520000	-0.568828798634045	-0.0354388622269889	-1
10952	chr2	189080000	189120000	-0.263435667657088	0.120229650310996	-1
10961	chr2	189440000	189480000	-0.745157780490007	-0.170761426394166	-1
10983	chr2	190320000	190360000	-0.700894452638002	0.278461020006764	-1
11000	chr2	191000000	191040000	-0.625892670692111	0.148346681503541	-1
11013	chr2	191520000	191560000	-0.138846226306586	-0.126783866112644	-1
11020	chr2	191800000	191840000	-0.156567391203826	0.00537811278753106	-1
11029	chr2	192160000	192200000	-0.394177380799901	-0.204317033659288	-1
11041	chr2	192640000	192680000	-0.290194420673837	0.0761838425521306	-1
11048	chr2	192920000	192960000	-0.20273986758898	0.0387079970242257	-1
11066	chr2	193640000	193680000	-0.681202654255135	-0.0747164926297409	-1
11073	chr2	193920000	193960000	-0.68914332751355	0.0238915753846701	-1
11088	chr2	194520000	194560000	-0.20627562478837	-0.0987026942255841	-1
11096	chr2	194840000	194880000	-0.28959746961395	0.0324071530611291	-1
11107	chr2	195280000	195320000	-0.51936573291891	0.106063783919532	-1
11117	chr2	195680000	195720000	-0.25730638253806	-0.0657154653626883	-1
11126	chr2	196040000	196080000	-0.539738298872784	0.0833144184180867	-1
11144	chr2	196760000	196800000	-0.541919954975464	-0.082669855208018	-1
11167	chr2	197680000	197720000	-0.463508266396298	0.0141120378427164	-1
11182	chr2	198280000	198320000	-0.245238270427162	-0.0807209233773236	-1
11198	chr2	198920000	198960000	0.0651885560242851	-0.0112948077388313	-1
11222	chr2	199880000	199920000	-1.1271593457678	-0.0242702937546975	-1
11238	chr2	200520000	200560000	-0.304941196193146	-0.161125192393541	-1
11246	chr2	200840000	200880000	-0.0836382880806739	0.131758476774385	-1
11255	chr2	201200000	201240000	-0.179183342297814	-0.204459572152969	-1
11260	chr2	201400000	201440000	-0.174617696242453	0.0325369708435409	-1
11268	chr2	201720000	201760000	-0.103682184380032	0.152591486558461	-1
11281	chr2	202240000	202280000	-0.315308659172276	-0.0395992574417354	-1
11288	chr2	202520000	202560000	-0.202093074916132	0.104826402226773	-1
11305	chr2	203200000	203240000	-0.0785475194870743	0.0619304687134323	-1
11322	chr2	203880000	203920000	-1.14242003317642	-0.322106938775672	-1
11349	chr2	204960000	205000000	-0.0746909006595756	-0.0458785811839578	-1
11367	chr2	205680000	205720000	-0.19129353814834	-0.022195937848247	-1
11379	chr2	206160000	206200000	-0.541456202260911	0.0249735685709117	-1
11384	chr2	206360000	206400000	-0.491057160549201	0.0780265874400009	-1
11412	chr2	207480000	207520000	-0.0152049810240678	-0.101389107379287	-1
11433	chr2	208320000	208360000	-1.50865480627685	-0.187011387024199	-1
11456	chr2	209240000	209280000	-0.3431328354476	-0.0136194326653086	-1
11465	chr2	209600000	209640000	-0.38326915894695	-0.145839310669067	-1
11485	chr2	210400000	210440000	-0.681581891375464	-0.0965644202838786	-1
11508	chr2	211320000	211360000	-0.539752704300768	-0.03947671057415	-1
11539	chr2	212560000	212600000	-1.6897440917287	-0.160100228006932	-1
11556	chr2	213240000	213280000	-0.890480040433886	-0.0543750555804322	-1
11569	chr2	213760000	213800000	-0.368307494253113	-0.00354630814747543	-1
11593	chr2	214720000	214760000	-0.432802493867356	-0.00463208509542521	-1
11607	chr2	215280000	215320000	-0.311111869461983	0.0182639529706886	-1
11625	chr2	216000000	216040000	-0.846936732434134	-0.177761600050904	-1
11637	chr2	216480000	216520000	-0.316973569610717	0.263168050604382	-1
11668	chr2	217720000	217760000	-0.0262286841092824	-0.17152796386895	-1
11676	chr2	218040000	218080000	-0.0391223958031855	-0.139161718845198	-1
